Track,Position,Track Name,Artist,Streams,URL
vietnam,66,Chắc Ai Đó Sẽ Về (Sky Tour 2019),Sơn Tùng M-TP,5761,https://open.spotify.com/track/52iqc0W2KlifPTp5IIwQvn
vietnam,67,Anh Đếch Cần Gì Nhiều Ngoài Em,Đen,5590,https://open.spotify.com/track/7GxSshyjKx46dlIV2UoVrc
vietnam,68,Nơi Này Có Anh,Sơn Tùng M-TP,5464,https://open.spotify.com/track/5HbLlcJogki9rRq2KfkGQP
vietnam,69,Nham Mat Thay Mua He OST - Original,Nguyen Ha,5366,https://open.spotify.com/track/3Sg9sJ1VxG91hvcRFrVuH7
vietnam,70,Boy With Luv (feat. Halsey),BTS,5296,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
vietnam,71,Em Moi La Nguoi Yeu Anh - Original,MIN,5246,https://open.spotify.com/track/1oYIlcL9qhSRbqfKJJUamm
vietnam,72,ĐÃ TỪNG LÀ,Vũ.,5185,https://open.spotify.com/track/43OkLcIBJxhuIvyxY6Fqiu
vietnam,73,Phố Không Em,Thái Đinh,5129,https://open.spotify.com/track/3WkvZbY9jVVIfBGhrcnVAL
vietnam,74,"thank u, next",Ariana Grande,5087,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
vietnam,75,Lose Somebody,Kygo,5071,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
vietnam,76,Secret Story of the Swan,IZ*ONE,5035,https://open.spotify.com/track/3FARQP8fA49bSsTWjNyWmY
vietnam,77,De Mi Noi Cho Ma Nghe,Hoang Thuy Linh,5021,https://open.spotify.com/track/5mBWIm9EGnhZRYBYgAS72m
vietnam,78,Falling,Trevor Daniel,4966,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
vietnam,79,no song without you,HONNE,4867,https://open.spotify.com/track/3KKUf8F2hktFscLgbH4YwR
vietnam,80,ON,BTS,4846,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF
vietnam,81,Có Người,Vu Cat Tuong,4844,https://open.spotify.com/track/5pf3f5rhtUnZ1PeTcHKVdz
vietnam,82,Tình Đắng Như Ly Cà Phê,Ngơ,4822,https://open.spotify.com/track/5kRTXjVcdAHNCCbiUtJZTR
vietnam,83,Cũng Đành Thôi,Đức Phúc,4795,https://open.spotify.com/track/12HaeiaS5UJgoxvnLgU5ro
vietnam,84,Ngày Mai Em Đi,Lê Hiếu,4657,https://open.spotify.com/track/0ZP4bO2ywAv44HiEzzHaq5
vietnam,85,Bad Liar,Imagine Dragons,4570,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
vietnam,86,Psycho,Red Velvet,4564,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK
vietnam,87,Đâu Cần Một Bài Ca Tình Yêu,Tien Tien,4537,https://open.spotify.com/track/3ckraK42KnTt0Mk0b8pmA2
vietnam,88,ROXANNE,Arizona Zervas,4502,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
vietnam,89,Supalonely,BENEE,4294,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
vietnam,90,Dancing With Your Ghost,Sasha Sloan,4289,https://open.spotify.com/track/1TQXIltqoZ5XXyfCbAeSQQ
vietnam,91,Bùa Yêu,Bich Phuong,4282,https://open.spotify.com/track/1ZrADntHAYV84R2y1Op3Eg
vietnam,92,Lily,Alan Walker,4245,https://open.spotify.com/track/0lks2Kt9veMOFEAPN0fsqN
vietnam,93,Người Ta Có Thương Mình Đâu,Truc Nhan,4228,https://open.spotify.com/track/6A1Fp35pdTxUD5mb5BpjJE
vietnam,94,Thuong Em La Dieu Anh Khong The Ngo,Noo Phước Thịnh,4222,https://open.spotify.com/track/2gT5LL3uRANxvvmDxaULbQ
vietnam,95,Hai Triệu Năm,Đen,4210,https://open.spotify.com/track/2qnnREp8mFVipaEoUlw9ya
vietnam,96,Girls Like You (feat. Cardi B),Maroon 5,4207,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
vietnam,97,On My Way,Alan Walker,4196,https://open.spotify.com/track/7KhHA3mzt7A3LFlOJEAKpI
vietnam,98,Cảm Ơn Và Xin Lỗi,Chillies,4179,https://open.spotify.com/track/7wHBNIBO353lf9aVvmUydT
vietnam,99,Trampoline (with ZAYN),SHAED,4141,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI
vietnam,100,Black Swan,BTS,4127,https://open.spotify.com/track/3bkkMZEAhx7rTVz1C0itRQ
vietnam,101,Đông Kiếm Em,Vũ.,4121,https://open.spotify.com/track/0B1ZnYwYefkNhZeE8ZQpv5
vietnam,102,Kill This Love,BLACKPINK,4043,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn
vietnam,103,Làm Gì Phải Hốt,JustaTee,4042,https://open.spotify.com/track/2FWBdovgRvBSzA1JESUe0D
vietnam,104,I'm Still Loving You,Noo Phước Thịnh,4041,https://open.spotify.com/track/7vJyCz6Q8AE13xfPo6iQAz
vietnam,105,SOLO,JENNIE,4025,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj
vietnam,106,Sweet but Psycho,Ava Max,3993,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
vietnam,107,Cho Tôi Lang Thang,Ngọt,3927,https://open.spotify.com/track/7gxlKu5NBdbOHD5aHBAouf
vietnam,108,Nơi Mình Dừng Chân (Nhạc Phim Chị Trợ Lý Của Anh),Mỹ Tâm,3918,https://open.spotify.com/track/5U5aFzSWZVGe5gg8eCc8ft
vietnam,109,I.F.L.Y.,Bazzi,3912,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
vietnam,110,Wildest Dreams,Taylor Swift,3872,https://open.spotify.com/track/3fVnlF4pGqWI9flVENcT28
vietnam,111,Em Có Nghe,Kha,3855,https://open.spotify.com/track/0ZaHfA4m7SlE2QHA3KNoXj
vietnam,112,Chân Ái,Orange,3819,https://open.spotify.com/track/4eMvGEz25irv76TvMRfzGp
vietnam,113,Her Summer,Vũ.,3802,https://open.spotify.com/track/4XkeDeEoSxS7V1B4cjDshU
vietnam,114,Nến Và Hoa,Rhymastic,3781,https://open.spotify.com/track/3zzyygDizZyE08d1yT9sXd
vietnam,115,Souvenir,Selena Gomez,3777,https://open.spotify.com/track/3ZCBSFcZSRM9Z48ew28Zrf
vietnam,116,Đi Qua Mùa Hạ,Thái Đinh,3755,https://open.spotify.com/track/26KyYm1DSOiDJQNj7Sc4bM
vietnam,117,Anh Đợi Em Được Không,Mỹ Tâm,3754,https://open.spotify.com/track/2P9M7q49JXnwiab4TosOpW
vietnam,118,Mười Năm (Lộn Xộn 3) [feat. Ngọc Linh],Đen,3754,https://open.spotify.com/track/1LXX0v5Nk5YR6gip7WL7g1
vietnam,119,1 Phút,Andiez,3753,https://open.spotify.com/track/7JVxQjXcMlIwHuwrq7AY8E
vietnam,120,So Rang Em Biet Anh Con Yeu Em,Juun Dang Dung,3749,https://open.spotify.com/track/5TkvKPd7Bxv4xfU6cq6GGd
vietnam,121,I Like Me Better,Lauv,3741,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
vietnam,122,I'm a Mess,Bebe Rexha,3707,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
vietnam,123,Ai Đưa Em Về,Tia,3700,https://open.spotify.com/track/4iDyFW4a7iCJh2VqSpwGQz
vietnam,124,CHẠY NGAY ĐI,Sơn Tùng M-TP,3692,https://open.spotify.com/track/4HlHNLtfxP7Y5z03j3eNOi
vietnam,125,Watermelon Sugar,Harry Styles,3654,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
vietnam,126,So Am I,Ava Max,3649,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
vietnam,127,"10,000 Hours (with Justin Bieber)",Dan + Shay,3644,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
vietnam,128,We are Bulletproof : the Eternal,BTS,3640,https://open.spotify.com/track/44WLOqH7QayQOQdeUHeKUK
vietnam,129,Left & Right,SEVENTEEN,3622,https://open.spotify.com/track/66orj0qtDgnU6DlmllAxbq
vietnam,130,Vai Lan Don Dua,Soobin Hoang Son,3613,https://open.spotify.com/track/6hUpxEKFSjS8metuA1yxlf
vietnam,131,Into the I-LAND,IU,3565,https://open.spotify.com/track/4YvtgtEH5E1pahZu9uzKRy
vietnam,132,So Close,Binz,3489,https://open.spotify.com/track/1C7aNWtuAK07clP7lOQnno
vietnam,133,Toosie Slide,Drake,3480,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
vietnam,134,ROCKSTAR (feat. Roddy Ricch),DaBaby,3470,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
vietnam,135,시작,Gaho,3460,https://open.spotify.com/track/4kIpBfvK44bxqX7zo8K1oP
vietnam,136,Attention,Charlie Puth,3451,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50
vietnam,137,Yummy,Justin Bieber,3383,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
vietnam,138,Sunday Best,Surfaces,3383,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
vietnam,139,Dancing With A Stranger (with Normani),Sam Smith,3369,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
vietnam,140,Blueberry Faygo,Lil Mosey,3366,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
vietnam,141,Perfect,Ed Sheeran,3356,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
vietnam,142,Em Mới Là Người Yêu Anh (Acoustic Version),MIN,3348,https://open.spotify.com/track/7En09qd0YkvVkWPoZ6jqmz
vietnam,143,Lac Nhau Co Phai Muon Doi. - Original,ERIK,3347,https://open.spotify.com/track/2Gt0kVB7kHnJZi0GTJe4Qm
vietnam,144,Daisies,Katy Perry,3328,https://open.spotify.com/track/4uqh9bualXNHXXwO2wPorc
vietnam,145,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,3322,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
vietnam,146,Em Khong The,Tien Tien,3320,https://open.spotify.com/track/6UgaKUJSO0Xp47x6pL1LaA
vietnam,147,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,3302,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
vietnam,148,Lời Yêu Em,Vũ.,3298,https://open.spotify.com/track/7zKDCM8YoeC3tqHV5ZmFuy
vietnam,149,I Don't Care (with Justin Bieber),Ed Sheeran,3292,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
vietnam,150,Lam Moi Toi Ngoi Khong,Hoang Thuy Linh,3280,https://open.spotify.com/track/01WDJ9gcaXFuNzY5ir9CaE
vietnam,151,Blank Space,Taylor Swift,3257,https://open.spotify.com/track/1u8c2t2Cy7UBoG4ArRcF5g
vietnam,152,Shape of You,Ed Sheeran,3247,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
vietnam,153,Circles,Post Malone,3241,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
vietnam,154,Filter,BTS,3232,https://open.spotify.com/track/0ono6UCNVZ1XqOm6j78Blu
vietnam,155,Say So (feat. Nicki Minaj),Doja Cat,3208,https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa
vietnam,156,Hôm Nay Tôi Buồn,Phùng Khánh Linh,3194,https://open.spotify.com/track/5ccdGTzOHdkDUJMDFhyCjP
vietnam,157,Daechwita,Agust D,3192,https://open.spotify.com/track/0H4ugk6rhnXmTl47ayy9O5
vietnam,158,lovely (with Khalid),Billie Eilish,3189,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
vietnam,159,Do You Love Me,Stephanie Poetri,3176,https://open.spotify.com/track/1rbjic9uKr1p6nxnjLDHN6
vietnam,160,My Time,BTS,3149,https://open.spotify.com/track/4vTgx6h4seHvkuFh84JXYP
vietnam,161,Don't Know What To Do,BLACKPINK,3132,https://open.spotify.com/track/1TaQciB8qqRZ9fxWGhS65X
vietnam,162,Believer,Imagine Dragons,3130,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
vietnam,163,Lạc Trôi,Sơn Tùng M-TP,3104,https://open.spotify.com/track/4pWF7uyalOeveT6oansXmy
vietnam,164,Phút Ban Đầu,Vũ.,3097,https://open.spotify.com/track/3LGNVNZeEIUwdzDvnUO73V
vietnam,165,WANNABE,ITZY,3093,https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA
vietnam,166,Sweet Night,V,3081,https://open.spotify.com/track/39EXZNMxb4RBHlRjnRaOKp
vietnam,167,Đưa Nhau Đi Trốn (Chill Version),Đen,3079,https://open.spotify.com/track/1Axzkl935WrIsBwDqk90yQ
vietnam,168,Forever (feat. Post Malone & Clever),Justin Bieber,3072,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ
vietnam,169,Who (feat. BTS),Lauv,3065,https://open.spotify.com/track/2qG81jL9UIP54uS8gYyP4k
vietnam,170,Euphoria,BTS,3062,https://open.spotify.com/track/3p6hnejEQYXkiTO1lAzVc0
vietnam,171,Nếu Anh Đi,Mỹ Tâm,3041,https://open.spotify.com/track/1aw1KeS9sT1mKPzs2hfqCz
vietnam,172,Like That (feat. Gucci Mane),Doja Cat,3040,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s
vietnam,173,If I Can't Have You,Shawn Mendes,3027,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
vietnam,174,Dusk Till Dawn - Radio Edit,ZAYN,2988,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
vietnam,175,Nụ Cười,Rhymastic,2959,https://open.spotify.com/track/31Rxc3kfQjI7WpaRKskQs2
vietnam,176,Nắng Ấm Xa Dần - Onionn Remix,Sơn Tùng M-TP,2956,https://open.spotify.com/track/3hIM9i6CkNDgvh0SbIgss2
vietnam,177,everything i wanted,Billie Eilish,2947,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
vietnam,178,Người Hãy Quên Em Đi,Mỹ Tâm,2938,https://open.spotify.com/track/1rJyVbXb3njXbN3lokllKf
vietnam,179,Friends,BTS,2931,https://open.spotify.com/track/7w05lsU2VLSeiT8Nukrv5M
vietnam,180,Beautiful People (feat. Khalid),Ed Sheeran,2924,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
vietnam,181,Symphony (feat. Zara Larsson),Clean Bandit,2895,https://open.spotify.com/track/72gv4zhNvRVdQA0eOenCal
vietnam,182,The Box,Roddy Ricch,2884,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
vietnam,183,Cảm ơn,Đen,2873,https://open.spotify.com/track/2Emlw3C8Rqn9lAen25OItw
vietnam,184,Tìm (Lost) [feat. Mr. A],MIN,2866,https://open.spotify.com/track/4otPckwHKKGxSsIi97TCAD
vietnam,185,Wrap Me In Plastic - Marcus Layton Radio Edit,CHROMANCE,2854,https://open.spotify.com/track/3n2P3ipLt5mPFVaM0fJHNR
vietnam,186,Em Có Còn Dùng Số Này Không,Thái Đinh,2816,https://open.spotify.com/track/7IdqwdeD9kZCMzCNLOSDgo
vietnam,187,HONGKONG12,Nguyễn Trọng Tài,2804,https://open.spotify.com/track/3edMkFV4BwGeqt45bPhzIw
vietnam,188,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,2795,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
vietnam,189,Ghé Qua,TaynguyenSound,2792,https://open.spotify.com/track/2Ti4hlta29bCeyrfqVSyQr
vietnam,190,Đi Theo Bóng Mặt Trời,Đen,2781,https://open.spotify.com/track/0g1lSO4QxUCoxpVp0xvDmD
vietnam,191,Call You Mine,The Chainsmokers,2777,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
vietnam,192,If,Vu Cat Tuong,2759,https://open.spotify.com/track/0s7wXifcEHCo9OgELbNv8d
vietnam,193,As If It's Your Last,BLACKPINK,2739,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
vietnam,194,wish you were gay,Billie Eilish,2711,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
vietnam,195,i'm so tired...,Lauv,2710,https://open.spotify.com/track/4vjpLMyL3ZO6aphdYr8XYw
vietnam,196,Nghe Em,Thịnh Suy,2709,https://open.spotify.com/track/5WHuqG7vz4Hy0BU47fPpVp
vietnam,197,Lose You To Love Me,Selena Gomez,2703,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
vietnam,198,Liệu Giờ,2T,2694,https://open.spotify.com/track/6uMNe8s4p6DbVwzkbAK2qu
vietnam,199,vicious (feat. Lil Mosey),Tate McRae,2693,https://open.spotify.com/track/7nIPkUEV3HYE7yzXHvGOVB
vietnam,200,Lửng Lơ,Masew,2693,https://open.spotify.com/track/2Qu80FRL83tdFP6Bnvh1gI
us,1,ROCKSTAR (feat. Roddy Ricch),DaBaby,1521205,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
us,2,Party Girl,StaySolidRocky,1054184,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l
us,3,Blueberry Faygo,Lil Mosey,941424,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
us,4,Blinding Lights,The Weeknd,915398,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
us,5,THE SCOTTS,THE SCOTTS,871482,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
us,6,Watermelon Sugar,Harry Styles,851956,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
us,7,The Bigger Picture,Lil Baby,822130,https://open.spotify.com/track/44gRhRi2OhEf7moAUj6MD1
us,8,The Box,Roddy Ricch,768799,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
us,9,WHATS POPPIN,Jack Harlow,725071,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
us,10,Roses - Imanbek Remix,SAINt JHN,692220,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
us,11,Toosie Slide,Drake,683532,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
us,12,Walk Em Down (feat. Roddy Ricch),NLE Choppa,683302,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
us,13,Savage Remix (feat. Beyoncé),Megan Thee Stallion,682659,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
us,14,Rain On Me (with Ariana Grande),Lady Gaga,678023,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
us,15,After Party,Don Toliver,641056,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
us,16,Sunday Best,Surfaces,608145,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
us,17,death bed (coffee for your head) (feat. beabadoobee),Powfu,595357,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
us,18,Tommy Lee (feat. Post Malone),Tyla Yaweh,592755,https://open.spotify.com/track/5QZKcQDp0tCcvMdyqEciBV
us,19,Chicago Freestyle (feat. Giveon),Drake,590383,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
us,20,Intentions (feat. Quavo),Justin Bieber,571399,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
us,21,Flex (feat. Juice WRLD),Polo G,571011,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz
us,22,GO (feat. Juice WRLD),The Kid LAROI,564293,https://open.spotify.com/track/2t7D3y0jvYjR8IP9Bosyew
us,23,We Paid (feat. 42 Dugg),Lil Baby,557904,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp
us,24,VACATION,Tyga,546855,https://open.spotify.com/track/6q2uIyLqASSpv2SIv2ehWK
us,25,Circles,Post Malone,538330,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
us,26,Savage Love (Laxed - Siren Beat),Jawsh 685,526141,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
us,27,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,521657,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG
us,28,Life Is Good (feat. Drake),Future,510121,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
us,29,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,500826,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
us,30,Don't Start Now,Dua Lipa,494941,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
us,31,GOOBA,6ix9ine,489626,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
us,32,Righteous,Juice WRLD,480648,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t
us,33,Stuck with U (with Justin Bieber),Ariana Grande,470987,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
us,34,Falling,Trevor Daniel,470636,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
us,35,Adore You,Harry Styles,466656,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
us,36,Lucid Dreams,Juice WRLD,466109,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
us,37,goosebumps,Travis Scott,455647,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
us,38,Emotionally Scarred,Lil Baby,452901,https://open.spotify.com/track/7ge7BHazYbVKi8qyZUX1Bm
us,39,Break My Heart,Dua Lipa,449932,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
us,40,Deep End Freestyle,Sleepy Hallow,446570,https://open.spotify.com/track/2AlYncTpVHKwHb55F9lF6O
us,41,Myron,Lil Uzi Vert,444680,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ
us,42,Supalonely,BENEE,444200,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
us,43,Shotta Flow 5,NLE Choppa,432922,https://open.spotify.com/track/1orjH4IkSH9VrWmRCToKV8
us,44,hot girl bummer,blackbear,429358,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
us,45,HIGHEST IN THE ROOM,Travis Scott,428644,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
us,46,Ballin' (with Roddy Ricch),Mustard,427615,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
us,47,ROXANNE,Arizona Zervas,426432,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
us,48,Someone You Loved,Lewis Capaldi,423421,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
us,49,High Fashion (feat. Mustard),Roddy Ricch,414269,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
us,50,Be Kind (with Halsey),Marshmello,400487,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
us,51,Robbery,Juice WRLD,396316,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
us,52,Before You Go,Lewis Capaldi,395489,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
us,53,21,Polo G,390497,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H
us,54,Prospect (ft. Lil Baby),iann dior,389549,https://open.spotify.com/track/4iHSE5R1U8jf84tRn52xRt
us,55,SICKO MODE,Travis Scott,382114,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
us,56,Chasin' You,Morgan Wallen,379109,https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A
us,57,TROLLZ (with Nicki Minaj),6ix9ine,377838,https://open.spotify.com/track/3dVvWnj4D8JGkKvo6Hucso
us,58,Bandit (with YoungBoy Never Broke Again),Juice WRLD,376343,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
us,59,All Girls Are The Same,Juice WRLD,371304,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
us,60,BLACK PARADE,Beyoncé,370425,https://open.spotify.com/track/2qzUpSVI4NnPyWxbXwumTj
us,61,ily (i love you baby) (feat. Emilee),Surf Mesa,359251,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
us,62,Say So,Doja Cat,355862,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
us,63,BOP,DaBaby,353754,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
us,64,Bleed,A Boogie Wit da Hoodie,353033,https://open.spotify.com/track/5XzombolzpiaOSTdj1W0VS
us,65,Godzilla (feat. Juice WRLD),Eminem,352451,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
us,66,Play Date,Melanie Martinez,350332,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
us,67,Jocelyn Flores,XXXTENTACION,338828,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
us,68,Dance Monkey,Tones And I,337313,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
us,69,In Your Eyes,The Weeknd,328666,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
us,70,I Hope,Gabby Barrett,319893,https://open.spotify.com/track/23T0OX7QOiIUFShSzbJ5Uo
us,71,everything i wanted,Billie Eilish,316884,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
us,72,COOLER THAN A BITCH (feat. Roddy Ricch),Gunna,315172,https://open.spotify.com/track/5LHHKZOwV8XW4LJP2C64mw
us,73,Whiskey Glasses,Morgan Wallen,310819,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
us,74,Lose Somebody,Kygo,309556,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
us,75,SAD!,XXXTENTACION,308733,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
us,76,Snow On Tha Bluff,J. Cole,308282,https://open.spotify.com/track/1oOEkBNp4zWnkD7nWjJdog
us,77,That Way - Bonus Track,Lil Uzi Vert,307947,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC
us,78,P2,Lil Uzi Vert,306300,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
us,79,MIDDLE CHILD,J. Cole,303667,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
us,80,Are You Bored Yet? (feat. Clairo),Wallows,303289,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm
us,81,If the World Was Ending - feat. Julia Michaels,JP Saxe,301404,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
us,82,Savage,Megan Thee Stallion,300089,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
us,83,Go Crazy,Chris Brown,298985,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
us,84,Magic In The Hamptons (feat. Lil Yachty),Social House,298964,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp
us,85,Tell Me U Luv Me (with Trippie Redd),Juice WRLD,296591,https://open.spotify.com/track/4CNcRgjGw1v9VQaTaytdnD
us,86,PTSD,G Herbo,294180,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5
us,87,Yo Perreo Sola,Bad Bunny,293721,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
us,88,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,293502,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
us,89,"...And To Those I Love, Thanks For Sticking Around",$uicideBoy$,293227,https://open.spotify.com/track/41LhQUkElADQ5YUbpYv2D0
us,90,Breaking Me,Topic,292186,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
us,91,SLOW DANCING IN THE DARK,Joji,291619,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
